profileID,respID,qID,altID,obsID,price,dist_green,dist_shops,dist_trans,parking
232,179,8,2,1610,-10,10km,500 meters,800,Förhyrd plats i området
272,179,9,1,1611,-10,5km,500 meters,200,gratis områdets parkering
383,179,9,2,1611,0,10km,5km,800,gratis områdets parkering
368,180,1,1,1612,0,10km,500 meters,800,gratis områdets parkering
75,180,1,2,1612,20,15km,5km,400,Garage
124,180,2,1,1613,10,5km,15km,800,Garage
128,180,2,2,1613,0,10km,15km,800,Garage
380,180,3,1,1614,20,5km,5km,800,gratis områdets parkering
213,180,3,2,1614,0,5km,15km,400,Förhyrd plats i området
251,180,4,1,1615,-20,15km,5km,800,Förhyrd plats i området
124,180,4,2,1615,10,5km,15km,800,Garage
152,180,5,1,1616,-10,5km,5km,200,Förhyrd plats i området
360,180,5,2,1616,20,15km,15km,400,gratis områdets parkering
183,180,6,1,1617,0,5km,500 meters,400,Förhyrd plats i området
280,180,6,2,1617,20,10km,500 meters,200,gratis områdets parkering
77,180,7,1,1618,-10,5km,15km,400,Garage
371,180,7,2,1618,-20,15km,500 meters,800,gratis områdets parkering
1,180,8,1,1619,-20,5km,500 meters,200,Garage
260,180,8,2,1619,20,5km,15km,800,Förhyrd plats i området
267,180,9,1,1620,-10,15km,15km,800,Förhyrd plats i området
1,180,9,2,1620,-20,5km,500 meters,200,Garage
144,181,1,1,1621,10,10km,500 meters,200,Förhyrd plats i området
148,181,1,2,1621,0,15km,500 meters,200,Förhyrd plats i området
244,181,2,1,1622,10,5km,5km,800,Förhyrd plats i området
368,181,2,2,1622,0,10km,500 meters,800,gratis områdets parkering
40,181,3,1,1623,20,10km,15km,200,Garage
77,181,3,2,1623,-10,5km,15km,400,Garage
201,181,4,1,1624,-20,10km,5km,400,Förhyrd plats i området
251,181,4,2,1624,-20,15km,5km,800,Förhyrd plats i området
179,181,5,1,1625,10,15km,15km,200,Förhyrd plats i området
297,181,5,2,1625,-10,15km,5km,200,gratis områdets parkering
297,181,6,1,1626,-10,15km,5km,200,gratis områdets parkering
201,181,6,2,1626,-20,10km,5km,400,Förhyrd plats i området
102,181,7,1,1627,-10,15km,500 meters,800,Garage
216,181,7,2,1627,-20,10km,15km,400,Förhyrd plats i området
16,181,8,1,1628,-20,5km,5km,200,Garage
183,181,8,2,1628,0,5km,500 meters,400,Förhyrd plats i området
95,181,9,1,1629,20,5km,500 meters,800,Garage
40,181,9,2,1629,20,10km,15km,200,Garage
51,182,1,1,1630,-20,10km,500 meters,400,Garage
380,182,1,2,1630,20,5km,5km,800,gratis områdets parkering
344,182,2,1,1631,10,15km,5km,400,gratis områdets parkering
95,182,2,2,1631,20,5km,500 meters,800,Garage
309,182,3,1,1632,10,10km,15km,200,gratis områdets parkering
144,182,3,2,1632,10,10km,500 meters,200,Förhyrd plats i området
260,182,4,1,1633,20,5km,15km,800,Förhyrd plats i området
352,182,4,2,1633,-10,10km,15km,400,gratis områdets parkering
114,182,5,1,1634,10,10km,5km,800,Garage
179,182,5,2,1634,10,15km,15km,200,Förhyrd plats i området
352,182,6,1,1635,-10,10km,15km,400,gratis områdets parkering
244,182,6,2,1635,10,5km,5km,800,Förhyrd plats i området
280,182,7,1,1636,20,10km,500 meters,200,gratis områdets parkering
43,182,7,2,1636,0,15km,15km,200,Garage
319,182,8,1,1637,10,5km,500 meters,400,gratis områdets parkering
160,182,8,2,1637,20,10km,5km,200,Förhyrd plats i området
401,182,9,1,1638,-20,15km,15km,800,gratis områdets parkering
114,182,9,2,1638,10,10km,5km,800,Garage
213,183,1,1,1639,0,5km,15km,400,Förhyrd plats i området
309,183,1,2,1639,10,10km,15km,200,gratis områdets parkering
371,183,2,1,1640,-20,15km,500 meters,800,gratis områdets parkering
16,183,2,2,1640,-20,5km,5km,200,Garage
360,183,3,1,1641,20,15km,15km,400,gratis områdets parkering
195,183,3,2,1641,20,15km,500 meters,400,Förhyrd plats i området
59,183,4,1,1642,10,15km,500 meters,400,Garage
152,183,4,2,1642,-10,5km,5km,200,Förhyrd plats i området
232,183,5,1,1643,-10,10km,500 meters,800,Förhyrd plats i området
102,183,5,2,1643,-10,15km,500 meters,800,Garage
333,183,6,1,1644,0,5km,5km,400,gratis områdets parkering
272,183,6,2,1644,-10,5km,500 meters,200,gratis områdets parkering
43,183,7,1,1645,0,15km,15km,200,Garage
344,183,7,2,1645,10,15km,5km,400,gratis områdets parkering
160,183,8,1,1646,20,10km,5km,200,Förhyrd plats i området
28,183,8,2,1646,0,15km,5km,200,Garage
195,183,9,1,1647,20,15km,500 meters,400,Förhyrd plats i området
51,183,9,2,1647,-20,10km,500 meters,400,Garage
75,184,1,1,1648,20,15km,5km,400,Garage
67,184,1,2,1648,-10,10km,5km,400,Garage
148,184,2,1,1649,0,15km,500 meters,200,Förhyrd plats i området
301,184,2,2,1649,-20,5km,15km,200,gratis områdets parkering
67,184,3,1,1650,-10,10km,5km,400,Garage
59,184,3,2,1650,10,15km,500 meters,400,Garage
383,184,4,1,1651,0,10km,5km,800,gratis områdets parkering
401,184,4,2,1651,-20,15km,15km,800,gratis områdets parkering
128,184,5,1,1652,0,10km,15km,800,Garage
267,184,5,2,1652,-10,15km,15km,800,Förhyrd plats i området
28,184,6,1,1653,0,15km,5km,200,Garage
319,184,6,2,1653,10,5km,500 meters,400,gratis områdets parkering
301,184,7,1,1654,-20,5km,15km,200,gratis områdets parkering
333,184,7,2,1654,0,5km,5km,400,gratis områdets parkering
216,184,8,1,1655,-20,10km,15km,400,Förhyrd plats i området
232,184,8,2,1655,-10,10km,500 meters,800,Förhyrd plats i området
272,184,9,1,1656,-10,5km,500 meters,200,gratis områdets parkering
383,184,9,2,1656,0,10km,5km,800,gratis områdets parkering
368,185,1,1,1657,0,10km,500 meters,800,gratis områdets parkering
75,185,1,2,1657,20,15km,5km,400,Garage
124,185,2,1,1658,10,5km,15km,800,Garage
128,185,2,2,1658,0,10km,15km,800,Garage
380,185,3,1,1659,20,5km,5km,800,gratis områdets parkering
213,185,3,2,1659,0,5km,15km,400,Förhyrd plats i området
251,185,4,1,1660,-20,15km,5km,800,Förhyrd plats i området
124,185,4,2,1660,10,5km,15km,800,Garage
152,185,5,1,1661,-10,5km,5km,200,Förhyrd plats i området
360,185,5,2,1661,20,15km,15km,400,gratis områdets parkering
183,185,6,1,1662,0,5km,500 meters,400,Förhyrd plats i området
280,185,6,2,1662,20,10km,500 meters,200,gratis områdets parkering
77,185,7,1,1663,-10,5km,15km,400,Garage
371,185,7,2,1663,-20,15km,500 meters,800,gratis områdets parkering
1,185,8,1,1664,-20,5km,500 meters,200,Garage
260,185,8,2,1664,20,5km,15km,800,Förhyrd plats i området
267,185,9,1,1665,-10,15km,15km,800,Förhyrd plats i området
1,185,9,2,1665,-20,5km,500 meters,200,Garage
144,186,1,1,1666,10,10km,500 meters,200,Förhyrd plats i området
148,186,1,2,1666,0,15km,500 meters,200,Förhyrd plats i området
244,186,2,1,1667,10,5km,5km,800,Förhyrd plats i området
368,186,2,2,1667,0,10km,500 meters,800,gratis områdets parkering
40,186,3,1,1668,20,10km,15km,200,Garage
77,186,3,2,1668,-10,5km,15km,400,Garage
201,186,4,1,1669,-20,10km,5km,400,Förhyrd plats i området
251,186,4,2,1669,-20,15km,5km,800,Förhyrd plats i området
179,186,5,1,1670,10,15km,15km,200,Förhyrd plats i området
297,186,5,2,1670,-10,15km,5km,200,gratis områdets parkering
297,186,6,1,1671,-10,15km,5km,200,gratis områdets parkering
201,186,6,2,1671,-20,10km,5km,400,Förhyrd plats i området
102,186,7,1,1672,-10,15km,500 meters,800,Garage
216,186,7,2,1672,-20,10km,15km,400,Förhyrd plats i området
16,186,8,1,1673,-20,5km,5km,200,Garage
183,186,8,2,1673,0,5km,500 meters,400,Förhyrd plats i området
95,186,9,1,1674,20,5km,500 meters,800,Garage
40,186,9,2,1674,20,10km,15km,200,Garage
51,187,1,1,1675,-20,10km,500 meters,400,Garage
380,187,1,2,1675,20,5km,5km,800,gratis områdets parkering
344,187,2,1,1676,10,15km,5km,400,gratis områdets parkering
95,187,2,2,1676,20,5km,500 meters,800,Garage
309,187,3,1,1677,10,10km,15km,200,gratis områdets parkering
144,187,3,2,1677,10,10km,500 meters,200,Förhyrd plats i området
260,187,4,1,1678,20,5km,15km,800,Förhyrd plats i området
352,187,4,2,1678,-10,10km,15km,400,gratis områdets parkering
114,187,5,1,1679,10,10km,5km,800,Garage
179,187,5,2,1679,10,15km,15km,200,Förhyrd plats i området
352,187,6,1,1680,-10,10km,15km,400,gratis områdets parkering
244,187,6,2,1680,10,5km,5km,800,Förhyrd plats i området
280,187,7,1,1681,20,10km,500 meters,200,gratis områdets parkering
43,187,7,2,1681,0,15km,15km,200,Garage
319,187,8,1,1682,10,5km,500 meters,400,gratis områdets parkering
160,187,8,2,1682,20,10km,5km,200,Förhyrd plats i området
401,187,9,1,1683,-20,15km,15km,800,gratis områdets parkering
114,187,9,2,1683,10,10km,5km,800,Garage
213,188,1,1,1684,0,5km,15km,400,Förhyrd plats i området
309,188,1,2,1684,10,10km,15km,200,gratis områdets parkering
371,188,2,1,1685,-20,15km,500 meters,800,gratis områdets parkering
16,188,2,2,1685,-20,5km,5km,200,Garage
360,188,3,1,1686,20,15km,15km,400,gratis områdets parkering
195,188,3,2,1686,20,15km,500 meters,400,Förhyrd plats i området
59,188,4,1,1687,10,15km,500 meters,400,Garage
152,188,4,2,1687,-10,5km,5km,200,Förhyrd plats i området
232,188,5,1,1688,-10,10km,500 meters,800,Förhyrd plats i området
102,188,5,2,1688,-10,15km,500 meters,800,Garage
333,188,6,1,1689,0,5km,5km,400,gratis områdets parkering
272,188,6,2,1689,-10,5km,500 meters,200,gratis områdets parkering
43,188,7,1,1690,0,15km,15km,200,Garage
344,188,7,2,1690,10,15km,5km,400,gratis områdets parkering
160,188,8,1,1691,20,10km,5km,200,Förhyrd plats i området
28,188,8,2,1691,0,15km,5km,200,Garage
195,188,9,1,1692,20,15km,500 meters,400,Förhyrd plats i området
51,188,9,2,1692,-20,10km,500 meters,400,Garage
75,189,1,1,1693,20,15km,5km,400,Garage
67,189,1,2,1693,-10,10km,5km,400,Garage
148,189,2,1,1694,0,15km,500 meters,200,Förhyrd plats i området
301,189,2,2,1694,-20,5km,15km,200,gratis områdets parkering
67,189,3,1,1695,-10,10km,5km,400,Garage
59,189,3,2,1695,10,15km,500 meters,400,Garage
383,189,4,1,1696,0,10km,5km,800,gratis områdets parkering
401,189,4,2,1696,-20,15km,15km,800,gratis områdets parkering
128,189,5,1,1697,0,10km,15km,800,Garage
267,189,5,2,1697,-10,15km,15km,800,Förhyrd plats i området
28,189,6,1,1698,0,15km,5km,200,Garage
319,189,6,2,1698,10,5km,500 meters,400,gratis områdets parkering
301,189,7,1,1699,-20,5km,15km,200,gratis områdets parkering
333,189,7,2,1699,0,5km,5km,400,gratis områdets parkering
216,189,8,1,1700,-20,10km,15km,400,Förhyrd plats i området
232,189,8,2,1700,-10,10km,500 meters,800,Förhyrd plats i området
272,189,9,1,1701,-10,5km,500 meters,200,gratis områdets parkering
383,189,9,2,1701,0,10km,5km,800,gratis områdets parkering
368,190,1,1,1702,0,10km,500 meters,800,gratis områdets parkering
75,190,1,2,1702,20,15km,5km,400,Garage
124,190,2,1,1703,10,5km,15km,800,Garage
128,190,2,2,1703,0,10km,15km,800,Garage
380,190,3,1,1704,20,5km,5km,800,gratis områdets parkering
213,190,3,2,1704,0,5km,15km,400,Förhyrd plats i området
251,190,4,1,1705,-20,15km,5km,800,Förhyrd plats i området
124,190,4,2,1705,10,5km,15km,800,Garage
152,190,5,1,1706,-10,5km,5km,200,Förhyrd plats i området
360,190,5,2,1706,20,15km,15km,400,gratis områdets parkering
183,190,6,1,1707,0,5km,500 meters,400,Förhyrd plats i området
280,190,6,2,1707,20,10km,500 meters,200,gratis områdets parkering
77,190,7,1,1708,-10,5km,15km,400,Garage
371,190,7,2,1708,-20,15km,500 meters,800,gratis områdets parkering
1,190,8,1,1709,-20,5km,500 meters,200,Garage
260,190,8,2,1709,20,5km,15km,800,Förhyrd plats i området
267,190,9,1,1710,-10,15km,15km,800,Förhyrd plats i området
1,190,9,2,1710,-20,5km,500 meters,200,Garage
144,191,1,1,1711,10,10km,500 meters,200,Förhyrd plats i området
148,191,1,2,1711,0,15km,500 meters,200,Förhyrd plats i området
244,191,2,1,1712,10,5km,5km,800,Förhyrd plats i området
368,191,2,2,1712,0,10km,500 meters,800,gratis områdets parkering
40,191,3,1,1713,20,10km,15km,200,Garage
77,191,3,2,1713,-10,5km,15km,400,Garage
201,191,4,1,1714,-20,10km,5km,400,Förhyrd plats i området
251,191,4,2,1714,-20,15km,5km,800,Förhyrd plats i området
179,191,5,1,1715,10,15km,15km,200,Förhyrd plats i området
297,191,5,2,1715,-10,15km,5km,200,gratis områdets parkering
297,191,6,1,1716,-10,15km,5km,200,gratis områdets parkering
201,191,6,2,1716,-20,10km,5km,400,Förhyrd plats i området
102,191,7,1,1717,-10,15km,500 meters,800,Garage
216,191,7,2,1717,-20,10km,15km,400,Förhyrd plats i området
16,191,8,1,1718,-20,5km,5km,200,Garage
183,191,8,2,1718,0,5km,500 meters,400,Förhyrd plats i området
95,191,9,1,1719,20,5km,500 meters,800,Garage
40,191,9,2,1719,20,10km,15km,200,Garage
51,192,1,1,1720,-20,10km,500 meters,400,Garage
380,192,1,2,1720,20,5km,5km,800,gratis områdets parkering
344,192,2,1,1721,10,15km,5km,400,gratis områdets parkering
95,192,2,2,1721,20,5km,500 meters,800,Garage
309,192,3,1,1722,10,10km,15km,200,gratis områdets parkering
144,192,3,2,1722,10,10km,500 meters,200,Förhyrd plats i området
260,192,4,1,1723,20,5km,15km,800,Förhyrd plats i området
352,192,4,2,1723,-10,10km,15km,400,gratis områdets parkering
114,192,5,1,1724,10,10km,5km,800,Garage
179,192,5,2,1724,10,15km,15km,200,Förhyrd plats i området
352,192,6,1,1725,-10,10km,15km,400,gratis områdets parkering
244,192,6,2,1725,10,5km,5km,800,Förhyrd plats i området
280,192,7,1,1726,20,10km,500 meters,200,gratis områdets parkering
43,192,7,2,1726,0,15km,15km,200,Garage
319,192,8,1,1727,10,5km,500 meters,400,gratis områdets parkering
160,192,8,2,1727,20,10km,5km,200,Förhyrd plats i området
401,192,9,1,1728,-20,15km,15km,800,gratis områdets parkering
114,192,9,2,1728,10,10km,5km,800,Garage
213,193,1,1,1729,0,5km,15km,400,Förhyrd plats i området
309,193,1,2,1729,10,10km,15km,200,gratis områdets parkering
371,193,2,1,1730,-20,15km,500 meters,800,gratis områdets parkering
16,193,2,2,1730,-20,5km,5km,200,Garage
360,193,3,1,1731,20,15km,15km,400,gratis områdets parkering
195,193,3,2,1731,20,15km,500 meters,400,Förhyrd plats i området
59,193,4,1,1732,10,15km,500 meters,400,Garage
152,193,4,2,1732,-10,5km,5km,200,Förhyrd plats i området
232,193,5,1,1733,-10,10km,500 meters,800,Förhyrd plats i området
102,193,5,2,1733,-10,15km,500 meters,800,Garage
333,193,6,1,1734,0,5km,5km,400,gratis områdets parkering
272,193,6,2,1734,-10,5km,500 meters,200,gratis områdets parkering
43,193,7,1,1735,0,15km,15km,200,Garage
344,193,7,2,1735,10,15km,5km,400,gratis områdets parkering
160,193,8,1,1736,20,10km,5km,200,Förhyrd plats i området
28,193,8,2,1736,0,15km,5km,200,Garage
195,193,9,1,1737,20,15km,500 meters,400,Förhyrd plats i området
51,193,9,2,1737,-20,10km,500 meters,400,Garage
75,194,1,1,1738,20,15km,5km,400,Garage
67,194,1,2,1738,-10,10km,5km,400,Garage
148,194,2,1,1739,0,15km,500 meters,200,Förhyrd plats i området
301,194,2,2,1739,-20,5km,15km,200,gratis områdets parkering
67,194,3,1,1740,-10,10km,5km,400,Garage
59,194,3,2,1740,10,15km,500 meters,400,Garage
383,194,4,1,1741,0,10km,5km,800,gratis områdets parkering
401,194,4,2,1741,-20,15km,15km,800,gratis områdets parkering
128,194,5,1,1742,0,10km,15km,800,Garage
267,194,5,2,1742,-10,15km,15km,800,Förhyrd plats i området
28,194,6,1,1743,0,15km,5km,200,Garage
319,194,6,2,1743,10,5km,500 meters,400,gratis områdets parkering
301,194,7,1,1744,-20,5km,15km,200,gratis områdets parkering
333,194,7,2,1744,0,5km,5km,400,gratis områdets parkering
216,194,8,1,1745,-20,10km,15km,400,Förhyrd plats i området
232,194,8,2,1745,-10,10km,500 meters,800,Förhyrd plats i området
272,194,9,1,1746,-10,5km,500 meters,200,gratis områdets parkering
383,194,9,2,1746,0,10km,5km,800,gratis områdets parkering
368,195,1,1,1747,0,10km,500 meters,800,gratis områdets parkering
75,195,1,2,1747,20,15km,5km,400,Garage
124,195,2,1,1748,10,5km,15km,800,Garage
128,195,2,2,1748,0,10km,15km,800,Garage
380,195,3,1,1749,20,5km,5km,800,gratis områdets parkering
213,195,3,2,1749,0,5km,15km,400,Förhyrd plats i området
251,195,4,1,1750,-20,15km,5km,800,Förhyrd plats i området
124,195,4,2,1750,10,5km,15km,800,Garage
152,195,5,1,1751,-10,5km,5km,200,Förhyrd plats i området
360,195,5,2,1751,20,15km,15km,400,gratis områdets parkering
183,195,6,1,1752,0,5km,500 meters,400,Förhyrd plats i området
280,195,6,2,1752,20,10km,500 meters,200,gratis områdets parkering
77,195,7,1,1753,-10,5km,15km,400,Garage
371,195,7,2,1753,-20,15km,500 meters,800,gratis områdets parkering
1,195,8,1,1754,-20,5km,500 meters,200,Garage
260,195,8,2,1754,20,5km,15km,800,Förhyrd plats i området
267,195,9,1,1755,-10,15km,15km,800,Förhyrd plats i området
1,195,9,2,1755,-20,5km,500 meters,200,Garage
144,196,1,1,1756,10,10km,500 meters,200,Förhyrd plats i området
148,196,1,2,1756,0,15km,500 meters,200,Förhyrd plats i området
244,196,2,1,1757,10,5km,5km,800,Förhyrd plats i området
368,196,2,2,1757,0,10km,500 meters,800,gratis områdets parkering
40,196,3,1,1758,20,10km,15km,200,Garage
77,196,3,2,1758,-10,5km,15km,400,Garage
201,196,4,1,1759,-20,10km,5km,400,Förhyrd plats i området
251,196,4,2,1759,-20,15km,5km,800,Förhyrd plats i området
179,196,5,1,1760,10,15km,15km,200,Förhyrd plats i området
297,196,5,2,1760,-10,15km,5km,200,gratis områdets parkering
297,196,6,1,1761,-10,15km,5km,200,gratis områdets parkering
201,196,6,2,1761,-20,10km,5km,400,Förhyrd plats i området
102,196,7,1,1762,-10,15km,500 meters,800,Garage
216,196,7,2,1762,-20,10km,15km,400,Förhyrd plats i området
16,196,8,1,1763,-20,5km,5km,200,Garage
183,196,8,2,1763,0,5km,500 meters,400,Förhyrd plats i området
95,196,9,1,1764,20,5km,500 meters,800,Garage
40,196,9,2,1764,20,10km,15km,200,Garage
51,197,1,1,1765,-20,10km,500 meters,400,Garage
380,197,1,2,1765,20,5km,5km,800,gratis områdets parkering
344,197,2,1,1766,10,15km,5km,400,gratis områdets parkering
95,197,2,2,1766,20,5km,500 meters,800,Garage
309,197,3,1,1767,10,10km,15km,200,gratis områdets parkering
144,197,3,2,1767,10,10km,500 meters,200,Förhyrd plats i området
260,197,4,1,1768,20,5km,15km,800,Förhyrd plats i området
352,197,4,2,1768,-10,10km,15km,400,gratis områdets parkering
114,197,5,1,1769,10,10km,5km,800,Garage
179,197,5,2,1769,10,15km,15km,200,Förhyrd plats i området
352,197,6,1,1770,-10,10km,15km,400,gratis områdets parkering
244,197,6,2,1770,10,5km,5km,800,Förhyrd plats i området
280,197,7,1,1771,20,10km,500 meters,200,gratis områdets parkering
43,197,7,2,1771,0,15km,15km,200,Garage
319,197,8,1,1772,10,5km,500 meters,400,gratis områdets parkering
160,197,8,2,1772,20,10km,5km,200,Förhyrd plats i området
401,197,9,1,1773,-20,15km,15km,800,gratis områdets parkering
114,197,9,2,1773,10,10km,5km,800,Garage
213,198,1,1,1774,0,5km,15km,400,Förhyrd plats i området
309,198,1,2,1774,10,10km,15km,200,gratis områdets parkering
371,198,2,1,1775,-20,15km,500 meters,800,gratis områdets parkering
16,198,2,2,1775,-20,5km,5km,200,Garage
360,198,3,1,1776,20,15km,15km,400,gratis områdets parkering
195,198,3,2,1776,20,15km,500 meters,400,Förhyrd plats i området
59,198,4,1,1777,10,15km,500 meters,400,Garage
152,198,4,2,1777,-10,5km,5km,200,Förhyrd plats i området
232,198,5,1,1778,-10,10km,500 meters,800,Förhyrd plats i området
102,198,5,2,1778,-10,15km,500 meters,800,Garage
333,198,6,1,1779,0,5km,5km,400,gratis områdets parkering
272,198,6,2,1779,-10,5km,500 meters,200,gratis områdets parkering
43,198,7,1,1780,0,15km,15km,200,Garage
344,198,7,2,1780,10,15km,5km,400,gratis områdets parkering
160,198,8,1,1781,20,10km,5km,200,Förhyrd plats i området
28,198,8,2,1781,0,15km,5km,200,Garage
195,198,9,1,1782,20,15km,500 meters,400,Förhyrd plats i området
51,198,9,2,1782,-20,10km,500 meters,400,Garage
75,199,1,1,1783,20,15km,5km,400,Garage
67,199,1,2,1783,-10,10km,5km,400,Garage
148,199,2,1,1784,0,15km,500 meters,200,Förhyrd plats i området
301,199,2,2,1784,-20,5km,15km,200,gratis områdets parkering
67,199,3,1,1785,-10,10km,5km,400,Garage
59,199,3,2,1785,10,15km,500 meters,400,Garage
383,199,4,1,1786,0,10km,5km,800,gratis områdets parkering
401,199,4,2,1786,-20,15km,15km,800,gratis områdets parkering
128,199,5,1,1787,0,10km,15km,800,Garage
267,199,5,2,1787,-10,15km,15km,800,Förhyrd plats i området
28,199,6,1,1788,0,15km,5km,200,Garage
319,199,6,2,1788,10,5km,500 meters,400,gratis områdets parkering
301,199,7,1,1789,-20,5km,15km,200,gratis områdets parkering
333,199,7,2,1789,0,5km,5km,400,gratis områdets parkering
216,199,8,1,1790,-20,10km,15km,400,Förhyrd plats i området
232,199,8,2,1790,-10,10km,500 meters,800,Förhyrd plats i området
272,199,9,1,1791,-10,5km,500 meters,200,gratis områdets parkering
383,199,9,2,1791,0,10km,5km,800,gratis områdets parkering
368,200,1,1,1792,0,10km,500 meters,800,gratis områdets parkering
75,200,1,2,1792,20,15km,5km,400,Garage
124,200,2,1,1793,10,5km,15km,800,Garage
128,200,2,2,1793,0,10km,15km,800,Garage
380,200,3,1,1794,20,5km,5km,800,gratis områdets parkering
213,200,3,2,1794,0,5km,15km,400,Förhyrd plats i området
251,200,4,1,1795,-20,15km,5km,800,Förhyrd plats i området
124,200,4,2,1795,10,5km,15km,800,Garage
152,200,5,1,1796,-10,5km,5km,200,Förhyrd plats i området
360,200,5,2,1796,20,15km,15km,400,gratis områdets parkering
183,200,6,1,1797,0,5km,500 meters,400,Förhyrd plats i området
280,200,6,2,1797,20,10km,500 meters,200,gratis områdets parkering
77,200,7,1,1798,-10,5km,15km,400,Garage
371,200,7,2,1798,-20,15km,500 meters,800,gratis områdets parkering
1,200,8,1,1799,-20,5km,500 meters,200,Garage
260,200,8,2,1799,20,5km,15km,800,Förhyrd plats i området
267,200,9,1,1800,-10,15km,15km,800,Förhyrd plats i området
1,200,9,2,1800,-20,5km,500 meters,200,Garage
144,201,1,1,1801,10,10km,500 meters,200,Förhyrd plats i området
148,201,1,2,1801,0,15km,500 meters,200,Förhyrd plats i området
244,201,2,1,1802,10,5km,5km,800,Förhyrd plats i området
368,201,2,2,1802,0,10km,500 meters,800,gratis områdets parkering
40,201,3,1,1803,20,10km,15km,200,Garage
77,201,3,2,1803,-10,5km,15km,400,Garage
201,201,4,1,1804,-20,10km,5km,400,Förhyrd plats i området
251,201,4,2,1804,-20,15km,5km,800,Förhyrd plats i området
179,201,5,1,1805,10,15km,15km,200,Förhyrd plats i området
297,201,5,2,1805,-10,15km,5km,200,gratis områdets parkering
297,201,6,1,1806,-10,15km,5km,200,gratis områdets parkering
201,201,6,2,1806,-20,10km,5km,400,Förhyrd plats i området
102,201,7,1,1807,-10,15km,500 meters,800,Garage
216,201,7,2,1807,-20,10km,15km,400,Förhyrd plats i området
16,201,8,1,1808,-20,5km,5km,200,Garage
183,201,8,2,1808,0,5km,500 meters,400,Förhyrd plats i området
95,201,9,1,1809,20,5km,500 meters,800,Garage
40,201,9,2,1809,20,10km,15km,200,Garage
51,202,1,1,1810,-20,10km,500 meters,400,Garage
380,202,1,2,1810,20,5km,5km,800,gratis områdets parkering
344,202,2,1,1811,10,15km,5km,400,gratis områdets parkering
95,202,2,2,1811,20,5km,500 meters,800,Garage
309,202,3,1,1812,10,10km,15km,200,gratis områdets parkering
144,202,3,2,1812,10,10km,500 meters,200,Förhyrd plats i området
260,202,4,1,1813,20,5km,15km,800,Förhyrd plats i området
352,202,4,2,1813,-10,10km,15km,400,gratis områdets parkering
114,202,5,1,1814,10,10km,5km,800,Garage
179,202,5,2,1814,10,15km,15km,200,Förhyrd plats i området
352,202,6,1,1815,-10,10km,15km,400,gratis områdets parkering
244,202,6,2,1815,10,5km,5km,800,Förhyrd plats i området
280,202,7,1,1816,20,10km,500 meters,200,gratis områdets parkering
43,202,7,2,1816,0,15km,15km,200,Garage
319,202,8,1,1817,10,5km,500 meters,400,gratis områdets parkering
160,202,8,2,1817,20,10km,5km,200,Förhyrd plats i området
401,202,9,1,1818,-20,15km,15km,800,gratis områdets parkering
114,202,9,2,1818,10,10km,5km,800,Garage
213,203,1,1,1819,0,5km,15km,400,Förhyrd plats i området
309,203,1,2,1819,10,10km,15km,200,gratis områdets parkering
371,203,2,1,1820,-20,15km,500 meters,800,gratis områdets parkering
16,203,2,2,1820,-20,5km,5km,200,Garage
360,203,3,1,1821,20,15km,15km,400,gratis områdets parkering
195,203,3,2,1821,20,15km,500 meters,400,Förhyrd plats i området
59,203,4,1,1822,10,15km,500 meters,400,Garage
152,203,4,2,1822,-10,5km,5km,200,Förhyrd plats i området
232,203,5,1,1823,-10,10km,500 meters,800,Förhyrd plats i området
102,203,5,2,1823,-10,15km,500 meters,800,Garage
333,203,6,1,1824,0,5km,5km,400,gratis områdets parkering
272,203,6,2,1824,-10,5km,500 meters,200,gratis områdets parkering
43,203,7,1,1825,0,15km,15km,200,Garage
344,203,7,2,1825,10,15km,5km,400,gratis områdets parkering
160,203,8,1,1826,20,10km,5km,200,Förhyrd plats i området
28,203,8,2,1826,0,15km,5km,200,Garage
195,203,9,1,1827,20,15km,500 meters,400,Förhyrd plats i området
51,203,9,2,1827,-20,10km,500 meters,400,Garage
75,204,1,1,1828,20,15km,5km,400,Garage
67,204,1,2,1828,-10,10km,5km,400,Garage
148,204,2,1,1829,0,15km,500 meters,200,Förhyrd plats i området
301,204,2,2,1829,-20,5km,15km,200,gratis områdets parkering
67,204,3,1,1830,-10,10km,5km,400,Garage
59,204,3,2,1830,10,15km,500 meters,400,Garage
383,204,4,1,1831,0,10km,5km,800,gratis områdets parkering
401,204,4,2,1831,-20,15km,15km,800,gratis områdets parkering
128,204,5,1,1832,0,10km,15km,800,Garage
267,204,5,2,1832,-10,15km,15km,800,Förhyrd plats i området
28,204,6,1,1833,0,15km,5km,200,Garage
319,204,6,2,1833,10,5km,500 meters,400,gratis områdets parkering
301,204,7,1,1834,-20,5km,15km,200,gratis områdets parkering
333,204,7,2,1834,0,5km,5km,400,gratis områdets parkering
216,204,8,1,1835,-20,10km,15km,400,Förhyrd plats i området
232,204,8,2,1835,-10,10km,500 meters,800,Förhyrd plats i området
272,204,9,1,1836,-10,5km,500 meters,200,gratis områdets parkering
383,204,9,2,1836,0,10km,5km,800,gratis områdets parkering
368,205,1,1,1837,0,10km,500 meters,800,gratis områdets parkering
75,205,1,2,1837,20,15km,5km,400,Garage
124,205,2,1,1838,10,5km,15km,800,Garage
128,205,2,2,1838,0,10km,15km,800,Garage
380,205,3,1,1839,20,5km,5km,800,gratis områdets parkering
213,205,3,2,1839,0,5km,15km,400,Förhyrd plats i området
