profileID,respID,qID,altID,obsID,price,dist_green,dist_shops,dist_trans,parking
371,224,10,1,2240,-20,15km,5km,800m,On street paid
333,224,10,2,2240,0,5km,10km,400m,On street paid
319,225,1,1,2241,10,5km,5km,400m,On street paid
75,225,1,2,2241,20,15km,10km,400m,Garage
344,225,2,1,2242,10,15km,10km,400m,On street paid
102,225,2,2,2242,-10,15km,5km,800m,Garage
183,225,3,1,2243,0,5km,5km,400m,On street free
309,225,3,2,2243,10,10km,15km,200m,On street paid
152,225,4,1,2244,-10,5km,10km,200m,On street free
232,225,4,2,2244,-10,10km,5km,800m,On street free
114,225,5,1,2245,10,10km,10km,800m,Garage
67,225,5,2,2245,-10,10km,10km,400m,Garage
333,225,6,1,2246,0,5km,10km,400m,On street paid
216,225,6,2,2246,-20,10km,15km,400m,On street free
216,225,7,1,2247,-20,10km,15km,400m,On street free
401,225,7,2,2247,-20,15km,15km,800m,On street paid
352,225,8,1,2248,-10,10km,15km,400m,On street paid
183,225,8,2,2248,0,5km,5km,400m,On street free
272,225,9,1,2249,-10,5km,5km,200m,On street paid
43,225,9,2,2249,0,15km,15km,200m,Garage
380,225,10,1,2250,20,5km,10km,800m,On street paid
272,225,10,2,2250,-10,5km,5km,200m,On street paid
67,226,1,1,2251,-10,10km,10km,400m,Garage
352,226,1,2,2251,-10,10km,15km,400m,On street paid
360,226,2,1,2252,20,15km,15km,400m,On street paid
1,226,2,2,2252,-20,5km,5km,200m,Garage
16,226,3,1,2253,-20,5km,10km,200m,Garage
371,226,3,2,2253,-20,15km,5km,800m,On street paid
201,226,4,1,2254,-20,10km,10km,400m,On street free
128,226,4,2,2254,0,10km,15km,800m,Garage
301,226,5,1,2255,-20,5km,15km,200m,On street paid
179,226,5,2,2255,10,15km,15km,200m,On street free
128,226,6,1,2256,0,10km,15km,800m,Garage
368,226,6,2,2256,0,10km,5km,800m,On street paid
59,226,7,1,2257,10,15km,5km,400m,Garage
383,226,7,2,2257,0,10km,10km,800m,On street paid
280,226,8,1,2258,20,10km,5km,200m,On street paid
195,226,8,2,2258,20,15km,5km,400m,On street free
95,226,9,1,2259,20,5km,5km,800m,Garage
267,226,9,2,2259,-10,15km,15km,800m,On street free
232,226,10,1,2260,-10,10km,5km,800m,On street free
148,226,10,2,2260,0,15km,5km,200m,On street free
267,227,1,1,2261,-10,15km,15km,800m,On street free
213,227,1,2,2261,0,5km,15km,400m,On street free
28,227,2,1,2262,0,15km,10km,200m,Garage
360,227,2,2,2262,20,15km,15km,400m,On street paid
179,227,3,1,2263,10,15km,15km,200m,On street free
114,227,3,2,2263,10,10km,10km,800m,Garage
77,227,4,1,2264,-10,5km,15km,400m,Garage
244,227,4,2,2264,10,5km,10km,800m,On street free
1,227,5,1,2265,-20,5km,5km,200m,Garage
152,227,5,2,2265,-10,5km,10km,200m,On street free
43,227,6,1,2266,0,15km,15km,200m,Garage
260,227,6,2,2266,20,5km,15km,800m,On street free
160,227,7,1,2267,20,10km,10km,200m,On street free
16,227,7,2,2267,-20,5km,10km,200m,Garage
51,227,8,1,2268,-20,10km,5km,400m,Garage
95,227,8,2,2268,20,5km,5km,800m,Garage
102,227,9,1,2269,-10,15km,5km,800m,Garage
51,227,9,2,2269,-20,10km,5km,400m,Garage
244,227,10,1,2270,10,5km,10km,800m,On street free
301,227,10,2,2270,-20,5km,15km,200m,On street paid
144,228,1,1,2271,10,10km,5km,200m,On street free
124,228,1,2,2271,10,5km,15km,800m,Garage
213,228,2,1,2272,0,5km,15km,400m,On street free
201,228,2,2,2272,-20,10km,10km,400m,On street free
251,228,3,1,2273,-20,15km,10km,800m,On street free
77,228,3,2,2273,-10,5km,15km,400m,Garage
148,228,4,1,2274,0,15km,5km,200m,On street free
319,228,4,2,2274,10,5km,5km,400m,On street paid
75,228,5,1,2275,20,15km,10km,400m,Garage
251,228,5,2,2275,-20,15km,10km,800m,On street free
260,228,6,1,2276,20,5km,15km,800m,On street free
28,228,6,2,2276,0,15km,10km,200m,Garage
124,228,7,1,2277,10,5km,15km,800m,Garage
297,228,7,2,2277,-10,15km,10km,200m,On street paid
383,228,8,1,2278,0,10km,10km,800m,On street paid
280,228,8,2,2278,20,10km,5km,200m,On street paid
40,228,9,1,2279,20,10km,15km,200m,Garage
160,228,9,2,2279,20,10km,10km,200m,On street free
401,228,10,1,2280,-20,15km,15km,800m,On street paid
59,228,10,2,2280,10,15km,5km,400m,Garage
368,229,1,1,2281,0,10km,5km,800m,On street paid
344,229,1,2,2281,10,15km,10km,400m,On street paid
297,229,2,1,2282,-10,15km,10km,200m,On street paid
40,229,2,2,2282,20,10km,15km,200m,Garage
309,229,3,1,2283,10,10km,15km,200m,On street paid
144,229,3,2,2283,10,10km,5km,200m,On street free
195,229,4,1,2284,20,15km,5km,400m,On street free
380,229,4,2,2284,20,5km,10km,800m,On street paid
371,229,5,1,2285,-20,15km,5km,800m,On street paid
333,229,5,2,2285,0,5km,10km,400m,On street paid
319,229,6,1,2286,10,5km,5km,400m,On street paid
75,229,6,2,2286,20,15km,10km,400m,Garage
344,229,7,1,2287,10,15km,10km,400m,On street paid
102,229,7,2,2287,-10,15km,5km,800m,Garage
183,229,8,1,2288,0,5km,5km,400m,On street free
309,229,8,2,2288,10,10km,15km,200m,On street paid
152,229,9,1,2289,-10,5km,10km,200m,On street free
232,229,9,2,2289,-10,10km,5km,800m,On street free
114,229,10,1,2290,10,10km,10km,800m,Garage
67,229,10,2,2290,-10,10km,10km,400m,Garage
333,230,1,1,2291,0,5km,10km,400m,On street paid
216,230,1,2,2291,-20,10km,15km,400m,On street free
216,230,2,1,2292,-20,10km,15km,400m,On street free
401,230,2,2,2292,-20,15km,15km,800m,On street paid
352,230,3,1,2293,-10,10km,15km,400m,On street paid
183,230,3,2,2293,0,5km,5km,400m,On street free
272,230,4,1,2294,-10,5km,5km,200m,On street paid
43,230,4,2,2294,0,15km,15km,200m,Garage
380,230,5,1,2295,20,5km,10km,800m,On street paid
272,230,5,2,2295,-10,5km,5km,200m,On street paid
67,230,6,1,2296,-10,10km,10km,400m,Garage
352,230,6,2,2296,-10,10km,15km,400m,On street paid
360,230,7,1,2297,20,15km,15km,400m,On street paid
1,230,7,2,2297,-20,5km,5km,200m,Garage
16,230,8,1,2298,-20,5km,10km,200m,Garage
371,230,8,2,2298,-20,15km,5km,800m,On street paid
201,230,9,1,2299,-20,10km,10km,400m,On street free
128,230,9,2,2299,0,10km,15km,800m,Garage
301,230,10,1,2300,-20,5km,15km,200m,On street paid
179,230,10,2,2300,10,15km,15km,200m,On street free
128,231,1,1,2301,0,10km,15km,800m,Garage
368,231,1,2,2301,0,10km,5km,800m,On street paid
59,231,2,1,2302,10,15km,5km,400m,Garage
383,231,2,2,2302,0,10km,10km,800m,On street paid
280,231,3,1,2303,20,10km,5km,200m,On street paid
195,231,3,2,2303,20,15km,5km,400m,On street free
95,231,4,1,2304,20,5km,5km,800m,Garage
267,231,4,2,2304,-10,15km,15km,800m,On street free
232,231,5,1,2305,-10,10km,5km,800m,On street free
148,231,5,2,2305,0,15km,5km,200m,On street free
267,231,6,1,2306,-10,15km,15km,800m,On street free
213,231,6,2,2306,0,5km,15km,400m,On street free
28,231,7,1,2307,0,15km,10km,200m,Garage
360,231,7,2,2307,20,15km,15km,400m,On street paid
179,231,8,1,2308,10,15km,15km,200m,On street free
114,231,8,2,2308,10,10km,10km,800m,Garage
77,231,9,1,2309,-10,5km,15km,400m,Garage
244,231,9,2,2309,10,5km,10km,800m,On street free
1,231,10,1,2310,-20,5km,5km,200m,Garage
152,231,10,2,2310,-10,5km,10km,200m,On street free
43,232,1,1,2311,0,15km,15km,200m,Garage
260,232,1,2,2311,20,5km,15km,800m,On street free
160,232,2,1,2312,20,10km,10km,200m,On street free
16,232,2,2,2312,-20,5km,10km,200m,Garage
51,232,3,1,2313,-20,10km,5km,400m,Garage
95,232,3,2,2313,20,5km,5km,800m,Garage
102,232,4,1,2314,-10,15km,5km,800m,Garage
51,232,4,2,2314,-20,10km,5km,400m,Garage
244,232,5,1,2315,10,5km,10km,800m,On street free
301,232,5,2,2315,-20,5km,15km,200m,On street paid
144,232,6,1,2316,10,10km,5km,200m,On street free
124,232,6,2,2316,10,5km,15km,800m,Garage
213,232,7,1,2317,0,5km,15km,400m,On street free
201,232,7,2,2317,-20,10km,10km,400m,On street free
251,232,8,1,2318,-20,15km,10km,800m,On street free
77,232,8,2,2318,-10,5km,15km,400m,Garage
148,232,9,1,2319,0,15km,5km,200m,On street free
319,232,9,2,2319,10,5km,5km,400m,On street paid
75,232,10,1,2320,20,15km,10km,400m,Garage
251,232,10,2,2320,-20,15km,10km,800m,On street free
260,233,1,1,2321,20,5km,15km,800m,On street free
28,233,1,2,2321,0,15km,10km,200m,Garage
124,233,2,1,2322,10,5km,15km,800m,Garage
297,233,2,2,2322,-10,15km,10km,200m,On street paid
383,233,3,1,2323,0,10km,10km,800m,On street paid
280,233,3,2,2323,20,10km,5km,200m,On street paid
40,233,4,1,2324,20,10km,15km,200m,Garage
160,233,4,2,2324,20,10km,10km,200m,On street free
401,233,5,1,2325,-20,15km,15km,800m,On street paid
59,233,5,2,2325,10,15km,5km,400m,Garage
368,233,6,1,2326,0,10km,5km,800m,On street paid
344,233,6,2,2326,10,15km,10km,400m,On street paid
297,233,7,1,2327,-10,15km,10km,200m,On street paid
40,233,7,2,2327,20,10km,15km,200m,Garage
309,233,8,1,2328,10,10km,15km,200m,On street paid
144,233,8,2,2328,10,10km,5km,200m,On street free
195,233,9,1,2329,20,15km,5km,400m,On street free
380,233,9,2,2329,20,5km,10km,800m,On street paid
371,233,10,1,2330,-20,15km,5km,800m,On street paid
333,233,10,2,2330,0,5km,10km,400m,On street paid
319,234,1,1,2331,10,5km,5km,400m,On street paid
75,234,1,2,2331,20,15km,10km,400m,Garage
344,234,2,1,2332,10,15km,10km,400m,On street paid
102,234,2,2,2332,-10,15km,5km,800m,Garage
183,234,3,1,2333,0,5km,5km,400m,On street free
309,234,3,2,2333,10,10km,15km,200m,On street paid
152,234,4,1,2334,-10,5km,10km,200m,On street free
232,234,4,2,2334,-10,10km,5km,800m,On street free
114,234,5,1,2335,10,10km,10km,800m,Garage
67,234,5,2,2335,-10,10km,10km,400m,Garage
333,234,6,1,2336,0,5km,10km,400m,On street paid
216,234,6,2,2336,-20,10km,15km,400m,On street free
216,234,7,1,2337,-20,10km,15km,400m,On street free
401,234,7,2,2337,-20,15km,15km,800m,On street paid
352,234,8,1,2338,-10,10km,15km,400m,On street paid
183,234,8,2,2338,0,5km,5km,400m,On street free
272,234,9,1,2339,-10,5km,5km,200m,On street paid
43,234,9,2,2339,0,15km,15km,200m,Garage
380,234,10,1,2340,20,5km,10km,800m,On street paid
272,234,10,2,2340,-10,5km,5km,200m,On street paid
67,235,1,1,2341,-10,10km,10km,400m,Garage
352,235,1,2,2341,-10,10km,15km,400m,On street paid
360,235,2,1,2342,20,15km,15km,400m,On street paid
1,235,2,2,2342,-20,5km,5km,200m,Garage
16,235,3,1,2343,-20,5km,10km,200m,Garage
371,235,3,2,2343,-20,15km,5km,800m,On street paid
201,235,4,1,2344,-20,10km,10km,400m,On street free
128,235,4,2,2344,0,10km,15km,800m,Garage
301,235,5,1,2345,-20,5km,15km,200m,On street paid
179,235,5,2,2345,10,15km,15km,200m,On street free
128,235,6,1,2346,0,10km,15km,800m,Garage
368,235,6,2,2346,0,10km,5km,800m,On street paid
59,235,7,1,2347,10,15km,5km,400m,Garage
383,235,7,2,2347,0,10km,10km,800m,On street paid
280,235,8,1,2348,20,10km,5km,200m,On street paid
195,235,8,2,2348,20,15km,5km,400m,On street free
95,235,9,1,2349,20,5km,5km,800m,Garage
267,235,9,2,2349,-10,15km,15km,800m,On street free
232,235,10,1,2350,-10,10km,5km,800m,On street free
148,235,10,2,2350,0,15km,5km,200m,On street free
267,236,1,1,2351,-10,15km,15km,800m,On street free
213,236,1,2,2351,0,5km,15km,400m,On street free
28,236,2,1,2352,0,15km,10km,200m,Garage
360,236,2,2,2352,20,15km,15km,400m,On street paid
179,236,3,1,2353,10,15km,15km,200m,On street free
114,236,3,2,2353,10,10km,10km,800m,Garage
77,236,4,1,2354,-10,5km,15km,400m,Garage
244,236,4,2,2354,10,5km,10km,800m,On street free
1,236,5,1,2355,-20,5km,5km,200m,Garage
152,236,5,2,2355,-10,5km,10km,200m,On street free
43,236,6,1,2356,0,15km,15km,200m,Garage
260,236,6,2,2356,20,5km,15km,800m,On street free
160,236,7,1,2357,20,10km,10km,200m,On street free
16,236,7,2,2357,-20,5km,10km,200m,Garage
51,236,8,1,2358,-20,10km,5km,400m,Garage
95,236,8,2,2358,20,5km,5km,800m,Garage
102,236,9,1,2359,-10,15km,5km,800m,Garage
51,236,9,2,2359,-20,10km,5km,400m,Garage
244,236,10,1,2360,10,5km,10km,800m,On street free
301,236,10,2,2360,-20,5km,15km,200m,On street paid
144,237,1,1,2361,10,10km,5km,200m,On street free
124,237,1,2,2361,10,5km,15km,800m,Garage
213,237,2,1,2362,0,5km,15km,400m,On street free
201,237,2,2,2362,-20,10km,10km,400m,On street free
251,237,3,1,2363,-20,15km,10km,800m,On street free
77,237,3,2,2363,-10,5km,15km,400m,Garage
148,237,4,1,2364,0,15km,5km,200m,On street free
319,237,4,2,2364,10,5km,5km,400m,On street paid
75,237,5,1,2365,20,15km,10km,400m,Garage
251,237,5,2,2365,-20,15km,10km,800m,On street free
260,237,6,1,2366,20,5km,15km,800m,On street free
28,237,6,2,2366,0,15km,10km,200m,Garage
124,237,7,1,2367,10,5km,15km,800m,Garage
297,237,7,2,2367,-10,15km,10km,200m,On street paid
383,237,8,1,2368,0,10km,10km,800m,On street paid
280,237,8,2,2368,20,10km,5km,200m,On street paid
40,237,9,1,2369,20,10km,15km,200m,Garage
160,237,9,2,2369,20,10km,10km,200m,On street free
401,237,10,1,2370,-20,15km,15km,800m,On street paid
59,237,10,2,2370,10,15km,5km,400m,Garage
368,238,1,1,2371,0,10km,5km,800m,On street paid
344,238,1,2,2371,10,15km,10km,400m,On street paid
297,238,2,1,2372,-10,15km,10km,200m,On street paid
40,238,2,2,2372,20,10km,15km,200m,Garage
309,238,3,1,2373,10,10km,15km,200m,On street paid
144,238,3,2,2373,10,10km,5km,200m,On street free
195,238,4,1,2374,20,15km,5km,400m,On street free
380,238,4,2,2374,20,5km,10km,800m,On street paid
371,238,5,1,2375,-20,15km,5km,800m,On street paid
333,238,5,2,2375,0,5km,10km,400m,On street paid
319,238,6,1,2376,10,5km,5km,400m,On street paid
75,238,6,2,2376,20,15km,10km,400m,Garage
344,238,7,1,2377,10,15km,10km,400m,On street paid
102,238,7,2,2377,-10,15km,5km,800m,Garage
183,238,8,1,2378,0,5km,5km,400m,On street free
309,238,8,2,2378,10,10km,15km,200m,On street paid
152,238,9,1,2379,-10,5km,10km,200m,On street free
232,238,9,2,2379,-10,10km,5km,800m,On street free
114,238,10,1,2380,10,10km,10km,800m,Garage
67,238,10,2,2380,-10,10km,10km,400m,Garage
333,239,1,1,2381,0,5km,10km,400m,On street paid
216,239,1,2,2381,-20,10km,15km,400m,On street free
216,239,2,1,2382,-20,10km,15km,400m,On street free
401,239,2,2,2382,-20,15km,15km,800m,On street paid
352,239,3,1,2383,-10,10km,15km,400m,On street paid
183,239,3,2,2383,0,5km,5km,400m,On street free
272,239,4,1,2384,-10,5km,5km,200m,On street paid
43,239,4,2,2384,0,15km,15km,200m,Garage
380,239,5,1,2385,20,5km,10km,800m,On street paid
272,239,5,2,2385,-10,5km,5km,200m,On street paid
67,239,6,1,2386,-10,10km,10km,400m,Garage
352,239,6,2,2386,-10,10km,15km,400m,On street paid
360,239,7,1,2387,20,15km,15km,400m,On street paid
1,239,7,2,2387,-20,5km,5km,200m,Garage
16,239,8,1,2388,-20,5km,10km,200m,Garage
371,239,8,2,2388,-20,15km,5km,800m,On street paid
201,239,9,1,2389,-20,10km,10km,400m,On street free
128,239,9,2,2389,0,10km,15km,800m,Garage
301,239,10,1,2390,-20,5km,15km,200m,On street paid
179,239,10,2,2390,10,15km,15km,200m,On street free
128,240,1,1,2391,0,10km,15km,800m,Garage
368,240,1,2,2391,0,10km,5km,800m,On street paid
59,240,2,1,2392,10,15km,5km,400m,Garage
383,240,2,2,2392,0,10km,10km,800m,On street paid
280,240,3,1,2393,20,10km,5km,200m,On street paid
195,240,3,2,2393,20,15km,5km,400m,On street free
95,240,4,1,2394,20,5km,5km,800m,Garage
267,240,4,2,2394,-10,15km,15km,800m,On street free
232,240,5,1,2395,-10,10km,5km,800m,On street free
148,240,5,2,2395,0,15km,5km,200m,On street free
267,240,6,1,2396,-10,15km,15km,800m,On street free
213,240,6,2,2396,0,5km,15km,400m,On street free
28,240,7,1,2397,0,15km,10km,200m,Garage
360,240,7,2,2397,20,15km,15km,400m,On street paid
179,240,8,1,2398,10,15km,15km,200m,On street free
114,240,8,2,2398,10,10km,10km,800m,Garage
77,240,9,1,2399,-10,5km,15km,400m,Garage
244,240,9,2,2399,10,5km,10km,800m,On street free
1,240,10,1,2400,-20,5km,5km,200m,Garage
152,240,10,2,2400,-10,5km,10km,200m,On street free
43,241,1,1,2401,0,15km,15km,200m,Garage
260,241,1,2,2401,20,5km,15km,800m,On street free
160,241,2,1,2402,20,10km,10km,200m,On street free
16,241,2,2,2402,-20,5km,10km,200m,Garage
51,241,3,1,2403,-20,10km,5km,400m,Garage
95,241,3,2,2403,20,5km,5km,800m,Garage
102,241,4,1,2404,-10,15km,5km,800m,Garage
51,241,4,2,2404,-20,10km,5km,400m,Garage
244,241,5,1,2405,10,5km,10km,800m,On street free
301,241,5,2,2405,-20,5km,15km,200m,On street paid
144,241,6,1,2406,10,10km,5km,200m,On street free
124,241,6,2,2406,10,5km,15km,800m,Garage
213,241,7,1,2407,0,5km,15km,400m,On street free
201,241,7,2,2407,-20,10km,10km,400m,On street free
251,241,8,1,2408,-20,15km,10km,800m,On street free
77,241,8,2,2408,-10,5km,15km,400m,Garage
148,241,9,1,2409,0,15km,5km,200m,On street free
319,241,9,2,2409,10,5km,5km,400m,On street paid
75,241,10,1,2410,20,15km,10km,400m,Garage
251,241,10,2,2410,-20,15km,10km,800m,On street free
260,242,1,1,2411,20,5km,15km,800m,On street free
28,242,1,2,2411,0,15km,10km,200m,Garage
124,242,2,1,2412,10,5km,15km,800m,Garage
297,242,2,2,2412,-10,15km,10km,200m,On street paid
383,242,3,1,2413,0,10km,10km,800m,On street paid
280,242,3,2,2413,20,10km,5km,200m,On street paid
40,242,4,1,2414,20,10km,15km,200m,Garage
160,242,4,2,2414,20,10km,10km,200m,On street free
401,242,5,1,2415,-20,15km,15km,800m,On street paid
59,242,5,2,2415,10,15km,5km,400m,Garage
368,242,6,1,2416,0,10km,5km,800m,On street paid
344,242,6,2,2416,10,15km,10km,400m,On street paid
297,242,7,1,2417,-10,15km,10km,200m,On street paid
40,242,7,2,2417,20,10km,15km,200m,Garage
309,242,8,1,2418,10,10km,15km,200m,On street paid
144,242,8,2,2418,10,10km,5km,200m,On street free
195,242,9,1,2419,20,15km,5km,400m,On street free
380,242,9,2,2419,20,5km,10km,800m,On street paid
371,242,10,1,2420,-20,15km,5km,800m,On street paid
333,242,10,2,2420,0,5km,10km,400m,On street paid
319,243,1,1,2421,10,5km,5km,400m,On street paid
75,243,1,2,2421,20,15km,10km,400m,Garage
344,243,2,1,2422,10,15km,10km,400m,On street paid
102,243,2,2,2422,-10,15km,5km,800m,Garage
183,243,3,1,2423,0,5km,5km,400m,On street free
309,243,3,2,2423,10,10km,15km,200m,On street paid
152,243,4,1,2424,-10,5km,10km,200m,On street free
232,243,4,2,2424,-10,10km,5km,800m,On street free
114,243,5,1,2425,10,10km,10km,800m,Garage
67,243,5,2,2425,-10,10km,10km,400m,Garage
333,243,6,1,2426,0,5km,10km,400m,On street paid
216,243,6,2,2426,-20,10km,15km,400m,On street free
216,243,7,1,2427,-20,10km,15km,400m,On street free
401,243,7,2,2427,-20,15km,15km,800m,On street paid
352,243,8,1,2428,-10,10km,15km,400m,On street paid
183,243,8,2,2428,0,5km,5km,400m,On street free
272,243,9,1,2429,-10,5km,5km,200m,On street paid
43,243,9,2,2429,0,15km,15km,200m,Garage
380,243,10,1,2430,20,5km,10km,800m,On street paid
272,243,10,2,2430,-10,5km,5km,200m,On street paid
67,244,1,1,2431,-10,10km,10km,400m,Garage
352,244,1,2,2431,-10,10km,15km,400m,On street paid
360,244,2,1,2432,20,15km,15km,400m,On street paid
1,244,2,2,2432,-20,5km,5km,200m,Garage
16,244,3,1,2433,-20,5km,10km,200m,Garage
371,244,3,2,2433,-20,15km,5km,800m,On street paid
201,244,4,1,2434,-20,10km,10km,400m,On street free
128,244,4,2,2434,0,10km,15km,800m,Garage
301,244,5,1,2435,-20,5km,15km,200m,On street paid
179,244,5,2,2435,10,15km,15km,200m,On street free
128,244,6,1,2436,0,10km,15km,800m,Garage
368,244,6,2,2436,0,10km,5km,800m,On street paid
59,244,7,1,2437,10,15km,5km,400m,Garage
383,244,7,2,2437,0,10km,10km,800m,On street paid
280,244,8,1,2438,20,10km,5km,200m,On street paid
195,244,8,2,2438,20,15km,5km,400m,On street free
95,244,9,1,2439,20,5km,5km,800m,Garage
267,244,9,2,2439,-10,15km,15km,800m,On street free
232,244,10,1,2440,-10,10km,5km,800m,On street free
148,244,10,2,2440,0,15km,5km,200m,On street free
267,245,1,1,2441,-10,15km,15km,800m,On street free
213,245,1,2,2441,0,5km,15km,400m,On street free
28,245,2,1,2442,0,15km,10km,200m,Garage
360,245,2,2,2442,20,15km,15km,400m,On street paid
179,245,3,1,2443,10,15km,15km,200m,On street free
114,245,3,2,2443,10,10km,10km,800m,Garage
77,245,4,1,2444,-10,5km,15km,400m,Garage
244,245,4,2,2444,10,5km,10km,800m,On street free
1,245,5,1,2445,-20,5km,5km,200m,Garage
152,245,5,2,2445,-10,5km,10km,200m,On street free
43,245,6,1,2446,0,15km,15km,200m,Garage
260,245,6,2,2446,20,5km,15km,800m,On street free
160,245,7,1,2447,20,10km,10km,200m,On street free
16,245,7,2,2447,-20,5km,10km,200m,Garage
51,245,8,1,2448,-20,10km,5km,400m,Garage
95,245,8,2,2448,20,5km,5km,800m,Garage
102,245,9,1,2449,-10,15km,5km,800m,Garage
51,245,9,2,2449,-20,10km,5km,400m,Garage
244,245,10,1,2450,10,5km,10km,800m,On street free
301,245,10,2,2450,-20,5km,15km,200m,On street paid
144,246,1,1,2451,10,10km,5km,200m,On street free
124,246,1,2,2451,10,5km,15km,800m,Garage
213,246,2,1,2452,0,5km,15km,400m,On street free
201,246,2,2,2452,-20,10km,10km,400m,On street free
251,246,3,1,2453,-20,15km,10km,800m,On street free
77,246,3,2,2453,-10,5km,15km,400m,Garage
148,246,4,1,2454,0,15km,5km,200m,On street free
319,246,4,2,2454,10,5km,5km,400m,On street paid
75,246,5,1,2455,20,15km,10km,400m,Garage
251,246,5,2,2455,-20,15km,10km,800m,On street free
260,246,6,1,2456,20,5km,15km,800m,On street free
28,246,6,2,2456,0,15km,10km,200m,Garage
124,246,7,1,2457,10,5km,15km,800m,Garage
297,246,7,2,2457,-10,15km,10km,200m,On street paid
383,246,8,1,2458,0,10km,10km,800m,On street paid
280,246,8,2,2458,20,10km,5km,200m,On street paid
40,246,9,1,2459,20,10km,15km,200m,Garage
160,246,9,2,2459,20,10km,10km,200m,On street free
401,246,10,1,2460,-20,15km,15km,800m,On street paid
59,246,10,2,2460,10,15km,5km,400m,Garage
368,247,1,1,2461,0,10km,5km,800m,On street paid
344,247,1,2,2461,10,15km,10km,400m,On street paid
297,247,2,1,2462,-10,15km,10km,200m,On street paid
40,247,2,2,2462,20,10km,15km,200m,Garage
309,247,3,1,2463,10,10km,15km,200m,On street paid
144,247,3,2,2463,10,10km,5km,200m,On street free
195,247,4,1,2464,20,15km,5km,400m,On street free
380,247,4,2,2464,20,5km,10km,800m,On street paid
371,247,5,1,2465,-20,15km,5km,800m,On street paid
333,247,5,2,2465,0,5km,10km,400m,On street paid
319,247,6,1,2466,10,5km,5km,400m,On street paid
75,247,6,2,2466,20,15km,10km,400m,Garage
344,247,7,1,2467,10,15km,10km,400m,On street paid
102,247,7,2,2467,-10,15km,5km,800m,Garage
183,247,8,1,2468,0,5km,5km,400m,On street free
309,247,8,2,2468,10,10km,15km,200m,On street paid
152,247,9,1,2469,-10,5km,10km,200m,On street free
232,247,9,2,2469,-10,10km,5km,800m,On street free
114,247,10,1,2470,10,10km,10km,800m,Garage
67,247,10,2,2470,-10,10km,10km,400m,Garage
333,248,1,1,2471,0,5km,10km,400m,On street paid
216,248,1,2,2471,-20,10km,15km,400m,On street free
216,248,2,1,2472,-20,10km,15km,400m,On street free
401,248,2,2,2472,-20,15km,15km,800m,On street paid
352,248,3,1,2473,-10,10km,15km,400m,On street paid
183,248,3,2,2473,0,5km,5km,400m,On street free
272,248,4,1,2474,-10,5km,5km,200m,On street paid
43,248,4,2,2474,0,15km,15km,200m,Garage
380,248,5,1,2475,20,5km,10km,800m,On street paid
272,248,5,2,2475,-10,5km,5km,200m,On street paid
67,248,6,1,2476,-10,10km,10km,400m,Garage
352,248,6,2,2476,-10,10km,15km,400m,On street paid
360,248,7,1,2477,20,15km,15km,400m,On street paid
1,248,7,2,2477,-20,5km,5km,200m,Garage
16,248,8,1,2478,-20,5km,10km,200m,Garage
371,248,8,2,2478,-20,15km,5km,800m,On street paid
201,248,9,1,2479,-20,10km,10km,400m,On street free
128,248,9,2,2479,0,10km,15km,800m,Garage
301,248,10,1,2480,-20,5km,15km,200m,On street paid
179,248,10,2,2480,10,15km,15km,200m,On street free
128,249,1,1,2481,0,10km,15km,800m,Garage
368,249,1,2,2481,0,10km,5km,800m,On street paid
59,249,2,1,2482,10,15km,5km,400m,Garage
383,249,2,2,2482,0,10km,10km,800m,On street paid
280,249,3,1,2483,20,10km,5km,200m,On street paid
195,249,3,2,2483,20,15km,5km,400m,On street free
95,249,4,1,2484,20,5km,5km,800m,Garage
267,249,4,2,2484,-10,15km,15km,800m,On street free
232,249,5,1,2485,-10,10km,5km,800m,On street free
148,249,5,2,2485,0,15km,5km,200m,On street free
267,249,6,1,2486,-10,15km,15km,800m,On street free
213,249,6,2,2486,0,5km,15km,400m,On street free
28,249,7,1,2487,0,15km,10km,200m,Garage
360,249,7,2,2487,20,15km,15km,400m,On street paid
179,249,8,1,2488,10,15km,15km,200m,On street free
114,249,8,2,2488,10,10km,10km,800m,Garage
77,249,9,1,2489,-10,5km,15km,400m,Garage
244,249,9,2,2489,10,5km,10km,800m,On street free
1,249,10,1,2490,-20,5km,5km,200m,Garage
152,249,10,2,2490,-10,5km,10km,200m,On street free
43,250,1,1,2491,0,15km,15km,200m,Garage
260,250,1,2,2491,20,5km,15km,800m,On street free
160,250,2,1,2492,20,10km,10km,200m,On street free
16,250,2,2,2492,-20,5km,10km,200m,Garage
51,250,3,1,2493,-20,10km,5km,400m,Garage
95,250,3,2,2493,20,5km,5km,800m,Garage
102,250,4,1,2494,-10,15km,5km,800m,Garage
51,250,4,2,2494,-20,10km,5km,400m,Garage
244,250,5,1,2495,10,5km,10km,800m,On street free
301,250,5,2,2495,-20,5km,15km,200m,On street paid
144,250,6,1,2496,10,10km,5km,200m,On street free
124,250,6,2,2496,10,5km,15km,800m,Garage
213,250,7,1,2497,0,5km,15km,400m,On street free
201,250,7,2,2497,-20,10km,10km,400m,On street free
251,250,8,1,2498,-20,15km,10km,800m,On street free
77,250,8,2,2498,-10,5km,15km,400m,Garage
148,250,9,1,2499,0,15km,5km,200m,On street free
319,250,9,2,2499,10,5km,5km,400m,On street paid
75,250,10,1,2500,20,15km,10km,400m,Garage
251,250,10,2,2500,-20,15km,10km,800m,On street free
