profileID,respID,qID,altID,obsID,price,dist_green,dist_shops,dist_trans,parking
59,233,9,2,2097,10,15km,500 meter,400,reserverad garageplats
360,234,1,1,2098,20,15km,15km,400,ingen P-plats
297,234,1,2,2098,-20,15km,5km,200,ingen P-plats
319,234,2,1,2099,10,500 meter,500 meter,400,ingen P-plats
360,234,2,2,2099,20,15km,15km,400,ingen P-plats
297,234,3,1,2100,-20,15km,5km,200,ingen P-plats
75,234,3,2,2100,20,15km,5km,400,reserverad garageplats
383,234,4,1,2101,-10,5km,5km,800,ingen P-plats
260,234,4,2,2101,20,500 meter,15km,800, reserverad P-plats
75,234,5,1,2102,20,15km,5km,400,reserverad garageplats
319,234,5,2,2102,10,500 meter,500 meter,400,ingen P-plats
201,234,6,1,2103,0,5km,5km,400, reserverad P-plats
352,234,6,2,2103,-20,5km,15km,400,ingen P-plats
102,234,7,1,2104,-20,15km,500 meter,800,reserverad garageplats
380,234,7,2,2104,20,500 meter,5km,800,ingen P-plats
51,234,8,1,2105,0,5km,500 meter,400,reserverad garageplats
213,234,8,2,2105,-10,500 meter,15km,400, reserverad P-plats
232,234,9,1,2106,-20,5km,500 meter,800, reserverad P-plats
124,234,9,2,2106,10,500 meter,15km,800,reserverad garageplats
95,235,1,1,2107,20,500 meter,500 meter,800,reserverad garageplats
201,235,1,2,2107,0,5km,5km,400, reserverad P-plats
144,235,2,1,2108,10,5km,500 meter,200, reserverad P-plats
148,235,2,2,2108,-10,15km,500 meter,200, reserverad P-plats
333,235,3,1,2109,-10,500 meter,5km,400,ingen P-plats
401,235,3,2,2109,0,15km,15km,800,ingen P-plats
344,235,4,1,2110,10,15km,5km,400,ingen P-plats
301,235,4,2,2110,0,500 meter,15km,200,ingen P-plats
179,235,5,1,2111,10,15km,15km,200, reserverad P-plats
272,235,5,2,2111,-20,500 meter,500 meter,200,ingen P-plats
160,235,6,1,2112,20,5km,5km,200, reserverad P-plats
152,235,6,2,2112,-20,500 meter,5km,200, reserverad P-plats
43,235,7,1,2113,-10,15km,15km,200,reserverad garageplats
114,235,7,2,2113,10,5km,5km,800,reserverad garageplats
213,235,8,1,2114,-10,500 meter,15km,400, reserverad P-plats
216,235,8,2,2114,0,5km,15km,400, reserverad P-plats
352,235,9,1,2115,-20,5km,15km,400,ingen P-plats
179,235,9,2,2115,10,15km,15km,200, reserverad P-plats
1,236,1,1,2116,0,500 meter,500 meter,200,reserverad garageplats
28,236,1,2,2116,-10,15km,5km,200,reserverad garageplats
371,236,2,1,2117,0,15km,500 meter,800,ingen P-plats
333,236,2,2,2117,-10,500 meter,5km,400,ingen P-plats
152,236,3,1,2118,-20,500 meter,5km,200, reserverad P-plats
144,236,3,2,2118,10,5km,500 meter,200, reserverad P-plats
59,236,4,1,2119,10,15km,500 meter,400,reserverad garageplats
368,236,4,2,2119,-10,5km,500 meter,800,ingen P-plats
183,236,5,1,2120,-10,500 meter,500 meter,400, reserverad P-plats
128,236,5,2,2120,-10,5km,15km,800,reserverad garageplats
28,236,6,1,2121,-10,15km,5km,200,reserverad garageplats
160,236,6,2,2121,20,5km,5km,200, reserverad P-plats
267,236,7,1,2122,-20,15km,15km,800, reserverad P-plats
280,236,7,2,2122,20,5km,500 meter,200,ingen P-plats
124,236,8,1,2123,10,500 meter,15km,800,reserverad garageplats
251,236,8,2,2123,0,15km,5km,800, reserverad P-plats
280,236,9,1,2124,20,5km,500 meter,200,ingen P-plats
67,236,9,2,2124,-20,5km,5km,400,reserverad garageplats
16,237,1,1,2125,0,500 meter,5km,200,reserverad garageplats
232,237,1,2,2125,-20,5km,500 meter,800, reserverad P-plats
148,237,2,1,2126,-10,15km,500 meter,200, reserverad P-plats
309,237,2,2,2126,10,5km,15km,200,ingen P-plats
301,237,3,1,2127,0,500 meter,15km,200,ingen P-plats
102,237,3,2,2127,-20,15km,500 meter,800,reserverad garageplats
67,237,4,1,2128,-20,5km,5km,400,reserverad garageplats
371,237,4,2,2128,0,15km,500 meter,800,ingen P-plats
251,237,5,1,2129,0,15km,5km,800, reserverad P-plats
183,237,5,2,2129,-10,500 meter,500 meter,400, reserverad P-plats
244,237,6,1,2130,10,500 meter,5km,800, reserverad P-plats
267,237,6,2,2130,-20,15km,15km,800, reserverad P-plats
401,237,7,1,2131,0,15km,15km,800,ingen P-plats
195,237,7,2,2131,20,15km,500 meter,400, reserverad P-plats
195,237,8,1,2132,20,15km,500 meter,400, reserverad P-plats
1,237,8,2,2132,0,500 meter,500 meter,200,reserverad garageplats
380,237,9,1,2133,20,500 meter,5km,800,ingen P-plats
244,237,9,2,2133,10,500 meter,5km,800, reserverad P-plats
114,238,1,1,2134,10,5km,5km,800,reserverad garageplats
77,238,1,2,2134,-20,500 meter,15km,400,reserverad garageplats
128,238,2,1,2135,-10,5km,15km,800,reserverad garageplats
95,238,2,2,2135,20,500 meter,500 meter,800,reserverad garageplats
260,238,3,1,2136,20,500 meter,15km,800, reserverad P-plats
40,238,3,2,2136,20,5km,15km,200,reserverad garageplats
309,238,4,1,2137,10,5km,15km,200,ingen P-plats
51,238,4,2,2137,0,5km,500 meter,400,reserverad garageplats
272,238,5,1,2138,-20,500 meter,500 meter,200,ingen P-plats
344,238,5,2,2138,10,15km,5km,400,ingen P-plats
216,238,6,1,2139,0,5km,15km,400, reserverad P-plats
383,238,6,2,2139,-10,5km,5km,800,ingen P-plats
368,238,7,1,2140,-10,5km,500 meter,800,ingen P-plats
16,238,7,2,2140,0,500 meter,5km,200,reserverad garageplats
40,238,8,1,2141,20,5km,15km,200,reserverad garageplats
43,238,8,2,2141,-10,15km,15km,200,reserverad garageplats
77,238,9,1,2142,-20,500 meter,15km,400,reserverad garageplats
59,238,9,2,2142,10,15km,500 meter,400,reserverad garageplats
360,239,1,1,2143,20,15km,15km,400,ingen P-plats
297,239,1,2,2143,-20,15km,5km,200,ingen P-plats
319,239,2,1,2144,10,500 meter,500 meter,400,ingen P-plats
360,239,2,2,2144,20,15km,15km,400,ingen P-plats
297,239,3,1,2145,-20,15km,5km,200,ingen P-plats
75,239,3,2,2145,20,15km,5km,400,reserverad garageplats
383,239,4,1,2146,-10,5km,5km,800,ingen P-plats
260,239,4,2,2146,20,500 meter,15km,800, reserverad P-plats
75,239,5,1,2147,20,15km,5km,400,reserverad garageplats
319,239,5,2,2147,10,500 meter,500 meter,400,ingen P-plats
201,239,6,1,2148,0,5km,5km,400, reserverad P-plats
352,239,6,2,2148,-20,5km,15km,400,ingen P-plats
102,239,7,1,2149,-20,15km,500 meter,800,reserverad garageplats
380,239,7,2,2149,20,500 meter,5km,800,ingen P-plats
51,239,8,1,2150,0,5km,500 meter,400,reserverad garageplats
213,239,8,2,2150,-10,500 meter,15km,400, reserverad P-plats
232,239,9,1,2151,-20,5km,500 meter,800, reserverad P-plats
124,239,9,2,2151,10,500 meter,15km,800,reserverad garageplats
95,240,1,1,2152,20,500 meter,500 meter,800,reserverad garageplats
201,240,1,2,2152,0,5km,5km,400, reserverad P-plats
144,240,2,1,2153,10,5km,500 meter,200, reserverad P-plats
148,240,2,2,2153,-10,15km,500 meter,200, reserverad P-plats
333,240,3,1,2154,-10,500 meter,5km,400,ingen P-plats
401,240,3,2,2154,0,15km,15km,800,ingen P-plats
344,240,4,1,2155,10,15km,5km,400,ingen P-plats
301,240,4,2,2155,0,500 meter,15km,200,ingen P-plats
179,240,5,1,2156,10,15km,15km,200, reserverad P-plats
272,240,5,2,2156,-20,500 meter,500 meter,200,ingen P-plats
160,240,6,1,2157,20,5km,5km,200, reserverad P-plats
152,240,6,2,2157,-20,500 meter,5km,200, reserverad P-plats
43,240,7,1,2158,-10,15km,15km,200,reserverad garageplats
114,240,7,2,2158,10,5km,5km,800,reserverad garageplats
213,240,8,1,2159,-10,500 meter,15km,400, reserverad P-plats
216,240,8,2,2159,0,5km,15km,400, reserverad P-plats
352,240,9,1,2160,-20,5km,15km,400,ingen P-plats
179,240,9,2,2160,10,15km,15km,200, reserverad P-plats
1,241,1,1,2161,0,500 meter,500 meter,200,reserverad garageplats
28,241,1,2,2161,-10,15km,5km,200,reserverad garageplats
371,241,2,1,2162,0,15km,500 meter,800,ingen P-plats
333,241,2,2,2162,-10,500 meter,5km,400,ingen P-plats
152,241,3,1,2163,-20,500 meter,5km,200, reserverad P-plats
144,241,3,2,2163,10,5km,500 meter,200, reserverad P-plats
59,241,4,1,2164,10,15km,500 meter,400,reserverad garageplats
368,241,4,2,2164,-10,5km,500 meter,800,ingen P-plats
183,241,5,1,2165,-10,500 meter,500 meter,400, reserverad P-plats
128,241,5,2,2165,-10,5km,15km,800,reserverad garageplats
28,241,6,1,2166,-10,15km,5km,200,reserverad garageplats
160,241,6,2,2166,20,5km,5km,200, reserverad P-plats
267,241,7,1,2167,-20,15km,15km,800, reserverad P-plats
280,241,7,2,2167,20,5km,500 meter,200,ingen P-plats
124,241,8,1,2168,10,500 meter,15km,800,reserverad garageplats
251,241,8,2,2168,0,15km,5km,800, reserverad P-plats
280,241,9,1,2169,20,5km,500 meter,200,ingen P-plats
67,241,9,2,2169,-20,5km,5km,400,reserverad garageplats
16,242,1,1,2170,0,500 meter,5km,200,reserverad garageplats
232,242,1,2,2170,-20,5km,500 meter,800, reserverad P-plats
148,242,2,1,2171,-10,15km,500 meter,200, reserverad P-plats
309,242,2,2,2171,10,5km,15km,200,ingen P-plats
301,242,3,1,2172,0,500 meter,15km,200,ingen P-plats
102,242,3,2,2172,-20,15km,500 meter,800,reserverad garageplats
67,242,4,1,2173,-20,5km,5km,400,reserverad garageplats
371,242,4,2,2173,0,15km,500 meter,800,ingen P-plats
251,242,5,1,2174,0,15km,5km,800, reserverad P-plats
183,242,5,2,2174,-10,500 meter,500 meter,400, reserverad P-plats
244,242,6,1,2175,10,500 meter,5km,800, reserverad P-plats
267,242,6,2,2175,-20,15km,15km,800, reserverad P-plats
401,242,7,1,2176,0,15km,15km,800,ingen P-plats
195,242,7,2,2176,20,15km,500 meter,400, reserverad P-plats
195,242,8,1,2177,20,15km,500 meter,400, reserverad P-plats
1,242,8,2,2177,0,500 meter,500 meter,200,reserverad garageplats
380,242,9,1,2178,20,500 meter,5km,800,ingen P-plats
244,242,9,2,2178,10,500 meter,5km,800, reserverad P-plats
114,243,1,1,2179,10,5km,5km,800,reserverad garageplats
77,243,1,2,2179,-20,500 meter,15km,400,reserverad garageplats
128,243,2,1,2180,-10,5km,15km,800,reserverad garageplats
95,243,2,2,2180,20,500 meter,500 meter,800,reserverad garageplats
260,243,3,1,2181,20,500 meter,15km,800, reserverad P-plats
40,243,3,2,2181,20,5km,15km,200,reserverad garageplats
309,243,4,1,2182,10,5km,15km,200,ingen P-plats
51,243,4,2,2182,0,5km,500 meter,400,reserverad garageplats
272,243,5,1,2183,-20,500 meter,500 meter,200,ingen P-plats
344,243,5,2,2183,10,15km,5km,400,ingen P-plats
216,243,6,1,2184,0,5km,15km,400, reserverad P-plats
383,243,6,2,2184,-10,5km,5km,800,ingen P-plats
368,243,7,1,2185,-10,5km,500 meter,800,ingen P-plats
16,243,7,2,2185,0,500 meter,5km,200,reserverad garageplats
40,243,8,1,2186,20,5km,15km,200,reserverad garageplats
43,243,8,2,2186,-10,15km,15km,200,reserverad garageplats
77,243,9,1,2187,-20,500 meter,15km,400,reserverad garageplats
59,243,9,2,2187,10,15km,500 meter,400,reserverad garageplats
360,244,1,1,2188,20,15km,15km,400,ingen P-plats
297,244,1,2,2188,-20,15km,5km,200,ingen P-plats
319,244,2,1,2189,10,500 meter,500 meter,400,ingen P-plats
360,244,2,2,2189,20,15km,15km,400,ingen P-plats
297,244,3,1,2190,-20,15km,5km,200,ingen P-plats
75,244,3,2,2190,20,15km,5km,400,reserverad garageplats
383,244,4,1,2191,-10,5km,5km,800,ingen P-plats
260,244,4,2,2191,20,500 meter,15km,800, reserverad P-plats
75,244,5,1,2192,20,15km,5km,400,reserverad garageplats
319,244,5,2,2192,10,500 meter,500 meter,400,ingen P-plats
201,244,6,1,2193,0,5km,5km,400, reserverad P-plats
352,244,6,2,2193,-20,5km,15km,400,ingen P-plats
102,244,7,1,2194,-20,15km,500 meter,800,reserverad garageplats
380,244,7,2,2194,20,500 meter,5km,800,ingen P-plats
51,244,8,1,2195,0,5km,500 meter,400,reserverad garageplats
213,244,8,2,2195,-10,500 meter,15km,400, reserverad P-plats
232,244,9,1,2196,-20,5km,500 meter,800, reserverad P-plats
124,244,9,2,2196,10,500 meter,15km,800,reserverad garageplats
95,245,1,1,2197,20,500 meter,500 meter,800,reserverad garageplats
201,245,1,2,2197,0,5km,5km,400, reserverad P-plats
144,245,2,1,2198,10,5km,500 meter,200, reserverad P-plats
148,245,2,2,2198,-10,15km,500 meter,200, reserverad P-plats
333,245,3,1,2199,-10,500 meter,5km,400,ingen P-plats
401,245,3,2,2199,0,15km,15km,800,ingen P-plats
344,245,4,1,2200,10,15km,5km,400,ingen P-plats
301,245,4,2,2200,0,500 meter,15km,200,ingen P-plats
179,245,5,1,2201,10,15km,15km,200, reserverad P-plats
272,245,5,2,2201,-20,500 meter,500 meter,200,ingen P-plats
160,245,6,1,2202,20,5km,5km,200, reserverad P-plats
152,245,6,2,2202,-20,500 meter,5km,200, reserverad P-plats
43,245,7,1,2203,-10,15km,15km,200,reserverad garageplats
114,245,7,2,2203,10,5km,5km,800,reserverad garageplats
213,245,8,1,2204,-10,500 meter,15km,400, reserverad P-plats
216,245,8,2,2204,0,5km,15km,400, reserverad P-plats
352,245,9,1,2205,-20,5km,15km,400,ingen P-plats
179,245,9,2,2205,10,15km,15km,200, reserverad P-plats
1,246,1,1,2206,0,500 meter,500 meter,200,reserverad garageplats
28,246,1,2,2206,-10,15km,5km,200,reserverad garageplats
371,246,2,1,2207,0,15km,500 meter,800,ingen P-plats
333,246,2,2,2207,-10,500 meter,5km,400,ingen P-plats
152,246,3,1,2208,-20,500 meter,5km,200, reserverad P-plats
144,246,3,2,2208,10,5km,500 meter,200, reserverad P-plats
59,246,4,1,2209,10,15km,500 meter,400,reserverad garageplats
368,246,4,2,2209,-10,5km,500 meter,800,ingen P-plats
183,246,5,1,2210,-10,500 meter,500 meter,400, reserverad P-plats
128,246,5,2,2210,-10,5km,15km,800,reserverad garageplats
28,246,6,1,2211,-10,15km,5km,200,reserverad garageplats
160,246,6,2,2211,20,5km,5km,200, reserverad P-plats
267,246,7,1,2212,-20,15km,15km,800, reserverad P-plats
280,246,7,2,2212,20,5km,500 meter,200,ingen P-plats
124,246,8,1,2213,10,500 meter,15km,800,reserverad garageplats
251,246,8,2,2213,0,15km,5km,800, reserverad P-plats
280,246,9,1,2214,20,5km,500 meter,200,ingen P-plats
67,246,9,2,2214,-20,5km,5km,400,reserverad garageplats
16,247,1,1,2215,0,500 meter,5km,200,reserverad garageplats
232,247,1,2,2215,-20,5km,500 meter,800, reserverad P-plats
148,247,2,1,2216,-10,15km,500 meter,200, reserverad P-plats
309,247,2,2,2216,10,5km,15km,200,ingen P-plats
301,247,3,1,2217,0,500 meter,15km,200,ingen P-plats
102,247,3,2,2217,-20,15km,500 meter,800,reserverad garageplats
67,247,4,1,2218,-20,5km,5km,400,reserverad garageplats
371,247,4,2,2218,0,15km,500 meter,800,ingen P-plats
251,247,5,1,2219,0,15km,5km,800, reserverad P-plats
183,247,5,2,2219,-10,500 meter,500 meter,400, reserverad P-plats
244,247,6,1,2220,10,500 meter,5km,800, reserverad P-plats
267,247,6,2,2220,-20,15km,15km,800, reserverad P-plats
401,247,7,1,2221,0,15km,15km,800,ingen P-plats
195,247,7,2,2221,20,15km,500 meter,400, reserverad P-plats
195,247,8,1,2222,20,15km,500 meter,400, reserverad P-plats
1,247,8,2,2222,0,500 meter,500 meter,200,reserverad garageplats
380,247,9,1,2223,20,500 meter,5km,800,ingen P-plats
244,247,9,2,2223,10,500 meter,5km,800, reserverad P-plats
114,248,1,1,2224,10,5km,5km,800,reserverad garageplats
77,248,1,2,2224,-20,500 meter,15km,400,reserverad garageplats
128,248,2,1,2225,-10,5km,15km,800,reserverad garageplats
95,248,2,2,2225,20,500 meter,500 meter,800,reserverad garageplats
260,248,3,1,2226,20,500 meter,15km,800, reserverad P-plats
40,248,3,2,2226,20,5km,15km,200,reserverad garageplats
309,248,4,1,2227,10,5km,15km,200,ingen P-plats
51,248,4,2,2227,0,5km,500 meter,400,reserverad garageplats
272,248,5,1,2228,-20,500 meter,500 meter,200,ingen P-plats
344,248,5,2,2228,10,15km,5km,400,ingen P-plats
216,248,6,1,2229,0,5km,15km,400, reserverad P-plats
383,248,6,2,2229,-10,5km,5km,800,ingen P-plats
368,248,7,1,2230,-10,5km,500 meter,800,ingen P-plats
16,248,7,2,2230,0,500 meter,5km,200,reserverad garageplats
40,248,8,1,2231,20,5km,15km,200,reserverad garageplats
43,248,8,2,2231,-10,15km,15km,200,reserverad garageplats
77,248,9,1,2232,-20,500 meter,15km,400,reserverad garageplats
59,248,9,2,2232,10,15km,500 meter,400,reserverad garageplats
360,249,1,1,2233,20,15km,15km,400,ingen P-plats
297,249,1,2,2233,-20,15km,5km,200,ingen P-plats
319,249,2,1,2234,10,500 meter,500 meter,400,ingen P-plats
360,249,2,2,2234,20,15km,15km,400,ingen P-plats
297,249,3,1,2235,-20,15km,5km,200,ingen P-plats
75,249,3,2,2235,20,15km,5km,400,reserverad garageplats
383,249,4,1,2236,-10,5km,5km,800,ingen P-plats
260,249,4,2,2236,20,500 meter,15km,800, reserverad P-plats
75,249,5,1,2237,20,15km,5km,400,reserverad garageplats
319,249,5,2,2237,10,500 meter,500 meter,400,ingen P-plats
201,249,6,1,2238,0,5km,5km,400, reserverad P-plats
352,249,6,2,2238,-20,5km,15km,400,ingen P-plats
102,249,7,1,2239,-20,15km,500 meter,800,reserverad garageplats
380,249,7,2,2239,20,500 meter,5km,800,ingen P-plats
51,249,8,1,2240,0,5km,500 meter,400,reserverad garageplats
213,249,8,2,2240,-10,500 meter,15km,400, reserverad P-plats
232,249,9,1,2241,-20,5km,500 meter,800, reserverad P-plats
124,249,9,2,2241,10,500 meter,15km,800,reserverad garageplats
95,250,1,1,2242,20,500 meter,500 meter,800,reserverad garageplats
201,250,1,2,2242,0,5km,5km,400, reserverad P-plats
144,250,2,1,2243,10,5km,500 meter,200, reserverad P-plats
148,250,2,2,2243,-10,15km,500 meter,200, reserverad P-plats
333,250,3,1,2244,-10,500 meter,5km,400,ingen P-plats
401,250,3,2,2244,0,15km,15km,800,ingen P-plats
344,250,4,1,2245,10,15km,5km,400,ingen P-plats
301,250,4,2,2245,0,500 meter,15km,200,ingen P-plats
179,250,5,1,2246,10,15km,15km,200, reserverad P-plats
272,250,5,2,2246,-20,500 meter,500 meter,200,ingen P-plats
160,250,6,1,2247,20,5km,5km,200, reserverad P-plats
152,250,6,2,2247,-20,500 meter,5km,200, reserverad P-plats
43,250,7,1,2248,-10,15km,15km,200,reserverad garageplats
114,250,7,2,2248,10,5km,5km,800,reserverad garageplats
213,250,8,1,2249,-10,500 meter,15km,400, reserverad P-plats
216,250,8,2,2249,0,5km,15km,400, reserverad P-plats
352,250,9,1,2250,-20,5km,15km,400,ingen P-plats
179,250,9,2,2250,10,15km,15km,200, reserverad P-plats
1,251,1,1,2251,0,500 meter,500 meter,200,reserverad garageplats
28,251,1,2,2251,-10,15km,5km,200,reserverad garageplats
371,251,2,1,2252,0,15km,500 meter,800,ingen P-plats
333,251,2,2,2252,-10,500 meter,5km,400,ingen P-plats
152,251,3,1,2253,-20,500 meter,5km,200, reserverad P-plats
144,251,3,2,2253,10,5km,500 meter,200, reserverad P-plats
59,251,4,1,2254,10,15km,500 meter,400,reserverad garageplats
368,251,4,2,2254,-10,5km,500 meter,800,ingen P-plats
183,251,5,1,2255,-10,500 meter,500 meter,400, reserverad P-plats
128,251,5,2,2255,-10,5km,15km,800,reserverad garageplats
28,251,6,1,2256,-10,15km,5km,200,reserverad garageplats
160,251,6,2,2256,20,5km,5km,200, reserverad P-plats
267,251,7,1,2257,-20,15km,15km,800, reserverad P-plats
280,251,7,2,2257,20,5km,500 meter,200,ingen P-plats
124,251,8,1,2258,10,500 meter,15km,800,reserverad garageplats
251,251,8,2,2258,0,15km,5km,800, reserverad P-plats
280,251,9,1,2259,20,5km,500 meter,200,ingen P-plats
67,251,9,2,2259,-20,5km,5km,400,reserverad garageplats
16,252,1,1,2260,0,500 meter,5km,200,reserverad garageplats
232,252,1,2,2260,-20,5km,500 meter,800, reserverad P-plats
148,252,2,1,2261,-10,15km,500 meter,200, reserverad P-plats
309,252,2,2,2261,10,5km,15km,200,ingen P-plats
301,252,3,1,2262,0,500 meter,15km,200,ingen P-plats
102,252,3,2,2262,-20,15km,500 meter,800,reserverad garageplats
67,252,4,1,2263,-20,5km,5km,400,reserverad garageplats
371,252,4,2,2263,0,15km,500 meter,800,ingen P-plats
251,252,5,1,2264,0,15km,5km,800, reserverad P-plats
183,252,5,2,2264,-10,500 meter,500 meter,400, reserverad P-plats
244,252,6,1,2265,10,500 meter,5km,800, reserverad P-plats
267,252,6,2,2265,-20,15km,15km,800, reserverad P-plats
401,252,7,1,2266,0,15km,15km,800,ingen P-plats
195,252,7,2,2266,20,15km,500 meter,400, reserverad P-plats
195,252,8,1,2267,20,15km,500 meter,400, reserverad P-plats
1,252,8,2,2267,0,500 meter,500 meter,200,reserverad garageplats
380,252,9,1,2268,20,500 meter,5km,800,ingen P-plats
244,252,9,2,2268,10,500 meter,5km,800, reserverad P-plats
114,253,1,1,2269,10,5km,5km,800,reserverad garageplats
77,253,1,2,2269,-20,500 meter,15km,400,reserverad garageplats
128,253,2,1,2270,-10,5km,15km,800,reserverad garageplats
95,253,2,2,2270,20,500 meter,500 meter,800,reserverad garageplats
260,253,3,1,2271,20,500 meter,15km,800, reserverad P-plats
40,253,3,2,2271,20,5km,15km,200,reserverad garageplats
309,253,4,1,2272,10,5km,15km,200,ingen P-plats
51,253,4,2,2272,0,5km,500 meter,400,reserverad garageplats
272,253,5,1,2273,-20,500 meter,500 meter,200,ingen P-plats
344,253,5,2,2273,10,15km,5km,400,ingen P-plats
216,253,6,1,2274,0,5km,15km,400, reserverad P-plats
383,253,6,2,2274,-10,5km,5km,800,ingen P-plats
368,253,7,1,2275,-10,5km,500 meter,800,ingen P-plats
16,253,7,2,2275,0,500 meter,5km,200,reserverad garageplats
40,253,8,1,2276,20,5km,15km,200,reserverad garageplats
43,253,8,2,2276,-10,15km,15km,200,reserverad garageplats
77,253,9,1,2277,-20,500 meter,15km,400,reserverad garageplats
59,253,9,2,2277,10,15km,500 meter,400,reserverad garageplats
360,254,1,1,2278,20,15km,15km,400,ingen P-plats
297,254,1,2,2278,-20,15km,5km,200,ingen P-plats
319,254,2,1,2279,10,500 meter,500 meter,400,ingen P-plats
360,254,2,2,2279,20,15km,15km,400,ingen P-plats
297,254,3,1,2280,-20,15km,5km,200,ingen P-plats
75,254,3,2,2280,20,15km,5km,400,reserverad garageplats
383,254,4,1,2281,-10,5km,5km,800,ingen P-plats
260,254,4,2,2281,20,500 meter,15km,800, reserverad P-plats
75,254,5,1,2282,20,15km,5km,400,reserverad garageplats
319,254,5,2,2282,10,500 meter,500 meter,400,ingen P-plats
201,254,6,1,2283,0,5km,5km,400, reserverad P-plats
352,254,6,2,2283,-20,5km,15km,400,ingen P-plats
102,254,7,1,2284,-20,15km,500 meter,800,reserverad garageplats
380,254,7,2,2284,20,500 meter,5km,800,ingen P-plats
51,254,8,1,2285,0,5km,500 meter,400,reserverad garageplats
213,254,8,2,2285,-10,500 meter,15km,400, reserverad P-plats
232,254,9,1,2286,-20,5km,500 meter,800, reserverad P-plats
124,254,9,2,2286,10,500 meter,15km,800,reserverad garageplats
95,255,1,1,2287,20,500 meter,500 meter,800,reserverad garageplats
201,255,1,2,2287,0,5km,5km,400, reserverad P-plats
144,255,2,1,2288,10,5km,500 meter,200, reserverad P-plats
148,255,2,2,2288,-10,15km,500 meter,200, reserverad P-plats
333,255,3,1,2289,-10,500 meter,5km,400,ingen P-plats
401,255,3,2,2289,0,15km,15km,800,ingen P-plats
344,255,4,1,2290,10,15km,5km,400,ingen P-plats
301,255,4,2,2290,0,500 meter,15km,200,ingen P-plats
179,255,5,1,2291,10,15km,15km,200, reserverad P-plats
272,255,5,2,2291,-20,500 meter,500 meter,200,ingen P-plats
160,255,6,1,2292,20,5km,5km,200, reserverad P-plats
152,255,6,2,2292,-20,500 meter,5km,200, reserverad P-plats
43,255,7,1,2293,-10,15km,15km,200,reserverad garageplats
114,255,7,2,2293,10,5km,5km,800,reserverad garageplats
213,255,8,1,2294,-10,500 meter,15km,400, reserverad P-plats
216,255,8,2,2294,0,5km,15km,400, reserverad P-plats
352,255,9,1,2295,-20,5km,15km,400,ingen P-plats
179,255,9,2,2295,10,15km,15km,200, reserverad P-plats
1,256,1,1,2296,0,500 meter,500 meter,200,reserverad garageplats
28,256,1,2,2296,-10,15km,5km,200,reserverad garageplats
371,256,2,1,2297,0,15km,500 meter,800,ingen P-plats
333,256,2,2,2297,-10,500 meter,5km,400,ingen P-plats
152,256,3,1,2298,-20,500 meter,5km,200, reserverad P-plats
144,256,3,2,2298,10,5km,500 meter,200, reserverad P-plats
59,256,4,1,2299,10,15km,500 meter,400,reserverad garageplats
368,256,4,2,2299,-10,5km,500 meter,800,ingen P-plats
183,256,5,1,2300,-10,500 meter,500 meter,400, reserverad P-plats
128,256,5,2,2300,-10,5km,15km,800,reserverad garageplats
28,256,6,1,2301,-10,15km,5km,200,reserverad garageplats
160,256,6,2,2301,20,5km,5km,200, reserverad P-plats
267,256,7,1,2302,-20,15km,15km,800, reserverad P-plats
280,256,7,2,2302,20,5km,500 meter,200,ingen P-plats
124,256,8,1,2303,10,500 meter,15km,800,reserverad garageplats
251,256,8,2,2303,0,15km,5km,800, reserverad P-plats
280,256,9,1,2304,20,5km,500 meter,200,ingen P-plats
67,256,9,2,2304,-20,5km,5km,400,reserverad garageplats
16,257,1,1,2305,0,500 meter,5km,200,reserverad garageplats
232,257,1,2,2305,-20,5km,500 meter,800, reserverad P-plats
148,257,2,1,2306,-10,15km,500 meter,200, reserverad P-plats
309,257,2,2,2306,10,5km,15km,200,ingen P-plats
301,257,3,1,2307,0,500 meter,15km,200,ingen P-plats
102,257,3,2,2307,-20,15km,500 meter,800,reserverad garageplats
67,257,4,1,2308,-20,5km,5km,400,reserverad garageplats
371,257,4,2,2308,0,15km,500 meter,800,ingen P-plats
251,257,5,1,2309,0,15km,5km,800, reserverad P-plats
183,257,5,2,2309,-10,500 meter,500 meter,400, reserverad P-plats
244,257,6,1,2310,10,500 meter,5km,800, reserverad P-plats
267,257,6,2,2310,-20,15km,15km,800, reserverad P-plats
401,257,7,1,2311,0,15km,15km,800,ingen P-plats
195,257,7,2,2311,20,15km,500 meter,400, reserverad P-plats
195,257,8,1,2312,20,15km,500 meter,400, reserverad P-plats
1,257,8,2,2312,0,500 meter,500 meter,200,reserverad garageplats
380,257,9,1,2313,20,500 meter,5km,800,ingen P-plats
244,257,9,2,2313,10,500 meter,5km,800, reserverad P-plats
114,258,1,1,2314,10,5km,5km,800,reserverad garageplats
77,258,1,2,2314,-20,500 meter,15km,400,reserverad garageplats
128,258,2,1,2315,-10,5km,15km,800,reserverad garageplats
95,258,2,2,2315,20,500 meter,500 meter,800,reserverad garageplats
260,258,3,1,2316,20,500 meter,15km,800, reserverad P-plats
40,258,3,2,2316,20,5km,15km,200,reserverad garageplats
309,258,4,1,2317,10,5km,15km,200,ingen P-plats
51,258,4,2,2317,0,5km,500 meter,400,reserverad garageplats
272,258,5,1,2318,-20,500 meter,500 meter,200,ingen P-plats
344,258,5,2,2318,10,15km,5km,400,ingen P-plats
216,258,6,1,2319,0,5km,15km,400, reserverad P-plats
